product_id,product_name,product_category,unit_price,current_stock_level
P01822,Area Lite,Automotive,1840.82,317
P01823,Cold Plus,Apparel,3160.91,451
P01824,Condition Plus,Automotive,3917.32,406
P01825,Force Pro,Sports,2424.25,189
P01826,Agree Max,Automotive,312.24,444
P01827,Land Edition,Grocery,683.25,350
P01828,Pattern Edition,Electronics,4977.67,271
P01829,Hair Lite,Books,3127.23,249
P01830,Work Lite,Sports,3738.84,171
P01831,Wrong Max,Home & Kitchen,695.13,244
P01832,Across Lite,Beauty,4694.62,161
P01833,Apply Pro,Apparel,2917.86,45
P01834,Can Pro,Home & Kitchen,191.61,19
P01835,For Edition,Beauty,329.61,41
P01836,Staff Edition,Automotive,2159.99,349
P01837,Sort Plus,Apparel,4916.18,444
P01838,Interesting Plus,Sports,1468.7,259
P01839,In Max,Electronics,1124.1,375
P01840,Throw Edition,Apparel,2392.84,240
P01841,Word Pro,Home & Kitchen,4177.87,412
P01842,Professor Lite,Grocery,68.15,70
P01843,Step Edition,Apparel,903.64,28
P01844,Room Pro,Electronics,4548.13,422
P01845,Story Pro,Automotive,3378.26,169
P01846,Receive Max,Electronics,399.62,482
P01847,Position Max,Grocery,3253.34,484
P01848,Knowledge Edition,Beauty,1648.77,177
P01849,Discussion Edition,Beauty,855.08,260
P01850,Medical Max,Books,816.45,257
P01851,Doctor Lite,Apparel,4598.37,58
P01852,Final Pro,Grocery,4015.69,297
P01853,Beautiful Lite,Beauty,2939.3,480
P01854,Member Edition,Books,2181.89,403
P01855,Let Edition,Beauty,4770.09,330
P01856,Low Plus,Beauty,3245.22,352
P01857,Mouth Lite,Grocery,1442.09,10
P01858,End Edition,Automotive,3911.25,88
P01859,Nation Lite,Beauty,2936.4,355
P01860,Yard Lite,Automotive,269.76,16
P01861,Me Pro,Apparel,1757.33,371
P01862,Them Max,Electronics,527.39,264
P01863,Off Lite,Home & Kitchen,4171.66,171
P01864,Ok Edition,Home & Kitchen,3973.09,78
P01865,Argue Edition,Sports,136.6,122
P01866,Mr Plus,Grocery,4673.82,249
P01867,Trade Max,Beauty,1609.25,175
P01868,Rule Max,Books,4797.83,220
P01869,Condition Max,Automotive,3380.73,438
P01870,Condition Edition,Grocery,4271.24,200
P01871,Soldier Pro,Beauty,2283.55,487
P01872,Upon Lite,Books,3039.05,308
P01873,Such Lite,Apparel,569.89,426
P01874,Right Edition,Beauty,1297.22,17
P01875,Service Plus,Automotive,702.76,279
P01876,Project Pro,Grocery,4192.12,64
P01877,Source Edition,Books,1979.44,15
P01878,Open Pro,Automotive,1903.86,302
P01879,Strategy Lite,Automotive,447.16,480
P01880,Example Plus,Apparel,771.57,326
P01881,New Edition,Home & Kitchen,1513.4,163
P01882,Think Plus,Sports,4169.84,139
P01883,Politics Max,Grocery,2815.41,30
P01884,It Max,Books,3743.88,143
P01885,Officer Lite,Electronics,4616.31,264
P01886,Option Plus,Home & Kitchen,4136.17,406
P01887,Recognize Edition,Grocery,3252.68,297
P01888,Must Edition,Automotive,1274.64,156
P01889,Southern Edition,Apparel,1929.08,221
P01890,Still Lite,Books,2035.01,242
P01891,Skill Max,Grocery,4364.47,60
P01892,Put Max,Apparel,2363.94,144
P01893,Along Edition,Books,1859.23,129
P01894,Gun Max,Electronics,3704.12,411
P01895,Time Lite,Home & Kitchen,256.01,474
P01896,Sometimes Max,Electronics,1529.88,320
P01897,Before Max,Grocery,3036.38,134
P01898,Feeling Lite,Electronics,1206.17,219
P01899,Finally Edition,Home & Kitchen,366.97,203
P01900,Gun Plus,Sports,194.48,2
P01901,Suggest Edition,Electronics,3400.78,437
P01902,Performance Max,Books,4563.12,372
P01903,Have Edition,Beauty,1664.44,470
P01904,Where Lite,Home & Kitchen,1222.77,100
P01905,Suddenly Max,Home & Kitchen,3912.82,174
P01906,Whose Max,Apparel,522.03,63
P01907,Bank Max,Automotive,949.11,498
P01908,Town Edition,Home & Kitchen,2797.96,7
P01909,Likely Lite,Grocery,4377.18,453
P01910,Impact Lite,Automotive,4103.42,57
P01911,Believe Edition,Grocery,567.17,287
P01912,Production Pro,Sports,3411.26,176
P01913,Could Lite,Grocery,1674.07,283
P01914,Stock Pro,Beauty,3072.99,26
P01915,Morning Lite,Automotive,3733.74,111
P01916,Manage Lite,Beauty,4779.4,52
P01917,Consider Pro,Electronics,1376.97,200
P01918,Think Lite,Sports,3965.44,74
P01919,Thus Max,Electronics,70.79,268
P01920,Wife Max,Grocery,709.26,309
P01921,Thought Edition,Beauty,1018.54,24
P01922,Least Max,Home & Kitchen,313.5,100
P01923,Campaign Edition,Automotive,3497.84,286
P01924,Hair Edition,Grocery,449.35,308
P01925,Five Max,Sports,2228.74,361
P01926,Itself Max,Home & Kitchen,848.23,322
P01927,Our Lite,Books,983.83,433
P01928,Indicate Lite,Apparel,2104.87,380
P01929,Finish Plus,Electronics,2705.84,250
P01930,It Plus,Automotive,4398.9,12
P01931,Determine Edition,Grocery,801.17,90
P01932,Stand Plus,Automotive,536.03,285
P01933,Easy Plus,Grocery,297.84,346
P01934,Drive Plus,Grocery,4016.14,202
P01935,Less Pro,Sports,4968.12,211
P01936,Wonder Pro,Apparel,865.23,277
P01937,Though Edition,Electronics,3709.76,315
P01938,Expect Max,Automotive,4746.4,483
P01939,Study Max,Beauty,141.56,359
P01940,Dark Lite,Grocery,1239.42,382
P01941,Feel Pro,Home & Kitchen,533.2,384
P01942,City Plus,Home & Kitchen,276.57,312
P01943,Maybe Pro,Sports,488.87,37
P01944,Low Plus,Grocery,2341.35,120
P01945,Home Lite,Automotive,2262.82,109
P01946,Hear Edition,Sports,4249.31,154
P01947,Same Pro,Sports,1756.05,349
P01948,Difficult Lite,Sports,2189.55,287
P01949,Use Plus,Apparel,3321.46,431
P01950,Agent Plus,Electronics,3220.08,117
P01951,Good Plus,Books,718.48,371
P01952,Start Lite,Automotive,4602.24,63
P01953,Himself Max,Books,3327.39,180
P01954,Dog Max,Grocery,3454.41,354
P01955,Always Max,Apparel,1744.24,210
P01956,Computer Max,Grocery,4366.82,178
P01957,Sister Pro,Electronics,3570.95,151
P01958,Bring Max,Electronics,2202.86,190
P01959,Decide Edition,Automotive,266.5,363
P01960,Surface Plus,Beauty,1983.88,128
P01961,Positive Edition,Sports,2949.06,392
P01962,Only Pro,Automotive,3434.42,65
P01963,Action Max,Electronics,3941.49,266
P01964,Mean Edition,Home & Kitchen,885.02,118
P01965,General Edition,Grocery,2879.16,228
P01966,Many Pro,Sports,2221.72,326
P01967,Value Pro,Home & Kitchen,3171.85,339
P01968,Vote Pro,Beauty,2642.01,465
P01969,Reach Edition,Sports,3764.38,279
P01970,Rich Plus,Electronics,871.76,72
P01971,Meet Edition,Beauty,1696.04,425
P01972,Part Pro,Books,4531.57,203
P01973,Because Edition,Sports,1835.68,435
P01974,From Lite,Beauty,4847.36,203
P01975,Expert Max,Books,3076.46,180
P01976,Back Pro,Books,1548.02,405
P01977,Stay Lite,Electronics,629.18,271
P01978,Game Plus,Home & Kitchen,3622.42,190
P01979,Skin Edition,Home & Kitchen,4151.12,215
P01980,Democratic Edition,Sports,173.11,269
P01981,Catch Lite,Grocery,2706.31,440
P01982,Interesting Pro,Home & Kitchen,3900.18,57
P01983,Involve Lite,Books,2810.97,113
P01984,That Plus,Apparel,1772.29,114
P01985,Base Max,Grocery,3137.24,434
P01986,Source Pro,Electronics,3825.33,138
P01987,Section Lite,Books,2123.79,143
P01988,Sure Edition,Books,3975.05,139
P01989,Can Edition,Grocery,4044.52,18
P01990,Unit Pro,Grocery,2396.34,190
P01991,Prove Lite,Home & Kitchen,1802.1,181
P01992,This Plus,Electronics,472.83,419
P01993,Structure Pro,Home & Kitchen,1039.93,320
P01994,Natural Edition,Apparel,3887.72,331
P01995,Unit Lite,Beauty,2146.74,445
P01996,Cultural Pro,Automotive,1406.08,410
P01997,Return Lite,Sports,2917.2,380
P01998,Enter Lite,Books,1162.32,49
P01999,Bring Edition,Grocery,806.65,209
P02000,Natural Pro,Grocery,238.29,89
P02001,Arrive Lite,Automotive,4896.13,363
P02002,World Pro,Grocery,3443.29,153
P02003,Recently Edition,Electronics,2586.3,96
P02004,Son Lite,Home & Kitchen,2813.23,484
P02005,Pull Pro,Apparel,4133.59,241
P02006,Opportunity Edition,Electronics,4385.54,30
P02007,Line Max,Sports,2600.07,303
P02008,Before Max,Beauty,4005.27,212
P02009,Three Max,Sports,3227.73,269
P02010,Local Lite,Sports,3480.93,366
P02011,Behind Max,Electronics,4922.52,416
P02012,How Lite,Grocery,3270.46,318
P02013,Exist Pro,Sports,985.93,77
P02014,Indicate Pro,Home & Kitchen,2850.39,2
P02015,Strong Lite,Apparel,1545.02,369
P02016,Benefit Lite,Grocery,2766.5,486
P02017,Writer Plus,Grocery,956.04,421
P02018,Coach Max,Grocery,4138.44,160
P02019,Worry Edition,Apparel,454.56,147
P02020,Travel Lite,Books,3196.81,350
P02021,Trial Plus,Books,3734.42,494
P02022,Address Max,Home & Kitchen,1745.29,297
P02023,Energy Lite,Sports,3392.68,215
P02024,North Plus,Sports,3046.79,4
P02025,Key Plus,Automotive,503.88,497
P02026,Ask Plus,Beauty,1065.04,421
P02027,Hold Plus,Apparel,3005.89,224
P02028,Appear Max,Apparel,4322.49,292
P02029,Production Lite,Grocery,4084.97,467
P02030,While Pro,Books,3025.97,477
P02031,Friend Plus,Beauty,4775.79,125
P02032,Future Edition,Sports,4177.89,319
P02033,Career Plus,Books,1698.8,220
P02034,Phone Lite,Books,4443.85,448
P02035,Enough Plus,Home & Kitchen,2603.27,385
P02036,May Max,Books,4168.63,324
P02037,Many Plus,Books,1929.5,376
P02038,Look Lite,Home & Kitchen,4720.2,387
P02039,Service Max,Home & Kitchen,4594.63,228
P02040,Play Max,Automotive,4897.81,191
P02041,Hot Plus,Grocery,996.78,319
P02042,Lawyer Plus,Books,2240.71,370
P02043,Treatment Max,Apparel,1656.82,332
P02044,Policy Pro,Home & Kitchen,2046.67,176
P02045,Board Plus,Sports,4185.53,66
P02046,Hair Lite,Apparel,864.25,20
P02047,Million Plus,Books,244.31,91
P02048,Pass Max,Grocery,2699.22,401
P02049,Yeah Plus,Books,789.97,230
P02050,Factor Pro,Beauty,1323.76,91
P02051,Finally Lite,Grocery,2938.48,69
P02052,Customer Pro,Beauty,799.95,150
P02053,Stop Lite,Electronics,1740.24,224
P02054,Official Edition,Home & Kitchen,4521.2,356
P02055,Course Lite,Automotive,3828.17,307
P02056,Window Lite,Sports,1643.26,424
P02057,Industry Edition,Apparel,4268.36,350
P02058,Audience Edition,Home & Kitchen,2718.5,5
P02059,Nothing Pro,Grocery,1179.87,254
P02060,Big Pro,Electronics,1496.03,332
P02061,Treatment Edition,Grocery,4490.29,287
P02062,Hour Edition,Grocery,1622.88,324
P02063,Choice Pro,Beauty,3726.29,359
P02064,Station Lite,Automotive,770.7,387
P02065,Usually Plus,Electronics,3536.16,156
P02066,Amount Pro,Automotive,2383.04,22
P02067,Local Lite,Grocery,1390.01,472
P02068,Tell Plus,Beauty,1228.59,272
P02069,Religious Plus,Sports,2434.09,196
P02070,Economic Plus,Beauty,2041.65,179
P02071,City Plus,Apparel,3319.24,325
P02072,Huge Edition,Grocery,3457.26,290
P02073,Physical Pro,Books,4714.25,376
P02074,Down Lite,Apparel,2927.05,382
P02075,Board Plus,Home & Kitchen,1533.37,455
P02076,Top Edition,Home & Kitchen,2941.24,192
P02077,Surface Plus,Apparel,3527.94,196
P02078,Minute Edition,Sports,3135.56,151
P02079,Recognize Plus,Grocery,3739.01,388
P02080,State Max,Grocery,4226.51,479
P02081,Significant Max,Grocery,3050.21,223
P02082,There Edition,Sports,2916.4,229
P02083,Say Pro,Automotive,3797.44,12
P02084,Situation Lite,Books,3145.56,55
P02085,More Plus,Electronics,652.46,384
P02086,Conference Lite,Apparel,3068.52,117
P02087,Play Pro,Apparel,3830.04,265
P02088,International Max,Home & Kitchen,3614.55,117
P02089,Short Pro,Sports,558.02,474
P02090,Kitchen Edition,Books,1382.08,62
P02091,Just Edition,Books,2513.79,475
P02092,Lose Edition,Electronics,4326.18,138
P02093,Movie Edition,Sports,1771.13,88
P02094,Fast Pro,Apparel,4506.46,203
P02095,Almost Plus,Apparel,639.7,457
P02096,Director Pro,Books,1812.84,453
P02097,About Lite,Grocery,3152.29,451
P02098,Stock Plus,Automotive,1190.71,457
P02099,Food Edition,Books,3825.86,356
P02100,Push Lite,Apparel,1014.79,37
P02101,List Pro,Sports,2633.54,241
P02102,Around Lite,Books,2137.16,212
P02103,Can Lite,Electronics,1047.86,433
P02104,Part Max,Beauty,4866.46,255
P02105,Look Pro,Automotive,942.81,38
P02106,Cultural Pro,Beauty,3367.05,492
P02107,Action Edition,Automotive,3194.21,174
P02108,Later Plus,Home & Kitchen,4788.0,420
P02109,Oil Max,Beauty,2957.55,21
P02110,Whether Max,Grocery,4760.95,479
P02111,Shoulder Lite,Home & Kitchen,4735.49,439
P02112,Into Edition,Sports,1878.68,298
P02113,Word Max,Grocery,2905.91,284
P02114,Become Pro,Apparel,383.56,189
P02115,Sound Edition,Sports,749.68,283
P02116,Easy Max,Home & Kitchen,996.48,344
P02117,Family Max,Books,810.8,141
P02118,Focus Edition,Home & Kitchen,2208.13,226
P02119,Have Pro,Grocery,1270.57,139
P02120,Crime Max,Home & Kitchen,3407.14,342
P02121,Age Max,Grocery,2790.73,40
P02122,Sometimes Max,Books,3565.87,6
P02123,Beat Pro,Home & Kitchen,3916.85,472
P02124,Despite Edition,Apparel,4561.0,484
P02125,Reflect Plus,Apparel,1952.5,123
P02126,Even Plus,Home & Kitchen,4043.23,103
P02127,Sea Edition,Home & Kitchen,2637.41,184
P02128,Letter Max,Beauty,3609.31,320
P02129,Close Plus,Apparel,3045.16,338
P02130,Effort Pro,Home & Kitchen,404.54,245
P02131,War Plus,Grocery,1048.8,330
P02132,Each Pro,Books,4156.65,158
P02133,Machine Edition,Apparel,885.27,219
P02134,Be Edition,Home & Kitchen,755.19,51
P02135,Art Max,Home & Kitchen,1156.33,472
P02136,Explain Lite,Grocery,2215.26,62
P02137,Movement Pro,Grocery,1518.24,50
P02138,Avoid Pro,Beauty,2734.0,419
P02139,Quickly Pro,Grocery,3668.89,390
P02140,Soon Edition,Home & Kitchen,3675.18,136
P02141,Large Max,Automotive,254.01,399
P02142,Of Lite,Sports,2474.03,115
P02143,Between Max,Beauty,4179.06,484
P02144,Month Edition,Beauty,2294.48,328
P02145,Most Edition,Apparel,4343.0,45
P02146,Account Edition,Sports,2709.85,225
P02147,Beautiful Plus,Grocery,3649.87,180
P02148,Level Plus,Books,2977.86,450
P02149,Decide Lite,Books,749.48,470
P02150,These Plus,Apparel,3142.03,326
P02151,Million Edition,Home & Kitchen,1503.82,113
P02152,None Pro,Electronics,4454.85,431
P02153,Start Lite,Automotive,1185.08,78
P02154,Hospital Max,Books,3458.43,363
P02155,Learn Plus,Automotive,3152.03,33
P02156,Deep Plus,Sports,2066.75,474
P02157,Standard Edition,Electronics,4522.74,17
P02158,Garden Plus,Electronics,2936.14,224
P02159,Key Edition,Apparel,2377.52,288
P02160,Himself Edition,Books,2893.35,294
P02161,Deal Pro,Sports,4971.23,159
P02162,Market Plus,Sports,2925.63,37
P02163,Physical Max,Electronics,1901.55,412
P02164,Continue Pro,Grocery,492.15,343
P02165,Summer Edition,Grocery,1456.73,93
P02166,Process Lite,Sports,4518.34,433
P02167,Relationship Edition,Electronics,1820.49,80
P02168,Kitchen Max,Electronics,109.2,215
P02169,Draw Edition,Home & Kitchen,4843.1,415
P02170,State Pro,Electronics,3984.82,480
P02171,Stage Lite,Beauty,1624.86,483
P02172,Week Edition,Apparel,4646.75,142
P02173,Might Lite,Beauty,2146.32,298
P02174,Young Lite,Sports,507.66,173
P02175,Production Lite,Electronics,2660.5,195
P02176,Foot Lite,Automotive,3747.65,73
P02177,Break Edition,Electronics,2792.88,58
P02178,First Max,Grocery,2476.48,378
P02179,Them Plus,Electronics,4761.17,1
P02180,Cover Max,Grocery,1838.71,443
P02181,Finish Pro,Grocery,4416.25,384
P02182,Factor Edition,Home & Kitchen,3081.03,408
P02183,Also Max,Books,4818.33,40
P02184,Some Lite,Books,1263.87,33
P02185,Sometimes Pro,Automotive,661.35,373
P02186,If Pro,Apparel,4362.87,239
P02187,Receive Plus,Sports,2640.4,178
P02188,Time Lite,Apparel,4305.39,454
P02189,Week Lite,Home & Kitchen,4410.74,153
P02190,Home Lite,Automotive,244.32,101
P02191,White Max,Books,3905.0,180
P02192,Social Edition,Grocery,4288.46,264
P02193,Onto Lite,Automotive,3879.86,457
P02194,Wear Max,Apparel,3820.14,467
P02195,Thank Pro,Apparel,1698.2,73
P02196,Girl Lite,Grocery,1146.68,233
P02197,Again Lite,Home & Kitchen,1104.16,311
P02198,And Edition,Home & Kitchen,4399.72,118
P02199,No Lite,Sports,2831.88,255
P02200,Far Pro,Grocery,1486.38,437
P02201,Participant Pro,Sports,4309.85,267
P02202,Every Edition,Beauty,4382.86,482
P02203,Reveal Max,Apparel,4030.23,110
P02204,Put Pro,Home & Kitchen,3012.26,52
P02205,Discover Lite,Apparel,3453.08,122
P02206,Church Pro,Home & Kitchen,4460.44,420
P02207,Week Plus,Sports,1523.66,494
P02208,South Max,Apparel,2866.34,57
P02209,Foot Lite,Grocery,1302.84,228
P02210,Continue Max,Sports,280.66,473
P02211,Who Lite,Sports,3605.16,206
P02212,Including Plus,Electronics,1263.07,196
P02213,Bank Pro,Apparel,3260.11,431
P02214,Attack Plus,Home & Kitchen,4692.48,46
P02215,Nothing Pro,Electronics,1627.19,341
P02216,Run Pro,Automotive,3066.9,152
P02217,Page Max,Grocery,3716.28,254
P02218,Dream Lite,Sports,3422.92,115
P02219,Respond Plus,Grocery,3552.15,430
P02220,Occur Edition,Sports,3927.9,373
P02221,Service Lite,Apparel,3753.13,198
P02222,Place Max,Electronics,1991.3,378
P02223,Anything Lite,Automotive,3126.13,25
P02224,Door Max,Sports,2443.7,380
P02225,Main Edition,Home & Kitchen,4882.58,277
P02226,Financial Edition,Grocery,1499.18,205
P02227,Clearly Lite,Home & Kitchen,3326.35,478
P02228,Former Lite,Books,1000.69,104
P02229,Once Lite,Electronics,1719.2,428
P02230,Site Plus,Beauty,548.15,472
P02231,Morning Edition,Grocery,536.32,301
P02232,Price Edition,Home & Kitchen,642.92,64
P02233,Citizen Edition,Grocery,3496.61,489
P02234,Kind Edition,Home & Kitchen,2716.95,448
P02235,Seven Edition,Electronics,4807.33,202
P02236,Control Max,Home & Kitchen,111.12,190
P02237,Treat Pro,Beauty,2464.05,199
P02238,Difficult Lite,Grocery,2533.14,274
P02239,Police Lite,Grocery,3143.37,92
P02240,Party Pro,Apparel,1995.57,498
P02241,This Pro,Home & Kitchen,3456.98,317
P02242,Partner Max,Automotive,3142.85,319
P02243,Floor Plus,Home & Kitchen,4969.11,306
P02244,Model Lite,Electronics,1843.41,278
P02245,Last Lite,Books,215.92,1
P02246,Main Edition,Electronics,4111.26,420
P02247,Win Edition,Home & Kitchen,1858.99,324
P02248,Her Max,Grocery,785.18,490
P02249,Daughter Plus,Grocery,1793.44,267
P02250,Seven Lite,Home & Kitchen,3659.04,484
P02251,Beat Max,Books,596.89,456
P02252,Country Max,Books,3224.05,498
P02253,Contain Max,Automotive,4061.26,96
P02254,Business Max,Sports,1212.99,64
P02255,Lay Edition,Home & Kitchen,979.07,192
P02256,Author Lite,Sports,4045.81,479
P02257,Idea Lite,Grocery,4609.07,367
P02258,Produce Plus,Grocery,4367.33,83
P02259,Both Lite,Home & Kitchen,1997.39,327
P02260,Medical Max,Beauty,4423.34,273
P02261,Build Plus,Automotive,2902.25,123
P02262,Effect Max,Automotive,77.18,112
P02263,Everyone Lite,Sports,463.26,52
P02264,Individual Edition,Grocery,2405.21,127
P02265,Bit Pro,Grocery,3083.5,196
P02266,Character Plus,Books,889.17,210
P02267,Improve Max,Electronics,1618.5,446
P02268,Position Plus,Grocery,1729.46,91
P02269,Appear Edition,Electronics,3913.07,167
P02270,Sell Edition,Sports,1515.79,206
P02271,Inside Pro,Beauty,3029.91,448
P02272,Rich Edition,Electronics,2344.6,365
P02273,Away Plus,Apparel,1209.95,87
P02274,Down Max,Grocery,2854.05,146
P02275,Laugh Edition,Apparel,672.5,236
P02276,Service Plus,Sports,2279.51,467
P02277,Happen Max,Sports,2728.24,15
P02278,Follow Max,Beauty,3142.68,377
P02279,Test Max,Automotive,3229.32,272
P02280,Hold Pro,Apparel,1963.95,58
P02281,Inside Edition,Beauty,1785.97,394
P02282,Ten Max,Books,4031.77,146
P02283,Write Max,Apparel,4619.48,340
P02284,Newspaper Max,Beauty,741.82,463
P02285,Current Max,Home & Kitchen,137.19,40
P02286,Develop Plus,Electronics,2866.96,383
P02287,Black Pro,Grocery,2457.01,69
P02288,Name Edition,Home & Kitchen,634.98,436
P02289,Trial Lite,Grocery,4753.69,432
P02290,Thought Edition,Automotive,1953.05,389
P02291,We Lite,Home & Kitchen,3055.38,18
P02292,Soldier Pro,Apparel,2322.61,227
P02293,Know Max,Grocery,1152.76,329
P02294,Only Max,Electronics,4846.9,192
P02295,Produce Max,Automotive,4970.01,327
P02296,Sound Plus,Home & Kitchen,1298.58,62
P02297,Head Plus,Electronics,3548.72,173
P02298,Five Max,Apparel,93.66,217
P02299,Item Max,Automotive,3568.51,42
P02300,Huge Plus,Electronics,1909.29,143
P02301,The Lite,Electronics,580.86,74
P02302,Three Lite,Beauty,518.23,457
P02303,Away Max,Automotive,2083.0,275
P02304,Need Pro,Home & Kitchen,2196.0,380
P02305,Consider Plus,Apparel,1741.75,275
P02306,Prevent Plus,Automotive,4663.36,175
P02307,Control Lite,Books,3463.34,341
P02308,By Pro,Electronics,348.66,467
P02309,Involve Plus,Home & Kitchen,3002.48,160
P02310,Technology Pro,Electronics,4545.68,120
P02311,Question Pro,Sports,4672.98,232
P02312,Contain Edition,Apparel,3497.78,193
P02313,Away Plus,Beauty,1838.44,322
P02314,Reflect Pro,Grocery,1735.38,474
P02315,Design Pro,Home & Kitchen,2425.13,492
P02316,Similar Pro,Automotive,4586.3,165
P02317,Discuss Edition,Sports,1588.51,201
P02318,Reflect Plus,Grocery,1449.89,154
P02319,Speak Edition,Sports,4091.1,486
P02320,Order Max,Apparel,4497.77,210
P02321,Position Edition,Home & Kitchen,4798.55,165
P02322,Study Plus,Apparel,1925.69,5
P02323,Try Plus,Beauty,2767.07,356
P02324,Fund Pro,Automotive,3285.07,175
P02325,Big Edition,Beauty,130.82,393
P02326,Common Max,Grocery,3107.64,300
P02327,Left Pro,Electronics,3904.2,428
P02328,Government Pro,Grocery,1815.61,356
P02329,Although Lite,Grocery,4829.27,199
P02330,Realize Lite,Apparel,862.09,222
P02331,Up Pro,Books,2206.43,60
P02332,Interview Lite,Books,498.15,471
P02333,Common Plus,Sports,692.06,301
