line_item_id,transaction_id,product_id,promotion_id,quantity,line_item_amount
3351,T000445,P00484,PR021,3,398.37
3352,T003732,P00454,PR001,10,3338.19
3353,T000317,P01139,PR032,6,422.17
3354,T003654,P02687,,7,2454.76
3355,T000736,P01726,PR038,9,2411.58
3356,T004654,P02472,PR010,2,811.91
3357,T000617,P01039,PR013,5,330.9
3358,T004160,P02045,PR016,6,953.85
3359,T002827,P00598,,10,3513.28
3360,T004706,P02857,PR020,3,264.46
3361,T000030,P01289,PR050,2,608.56
3362,T004435,P01950,PR008,2,353.36
3363,T001171,P01388,PR003,8,385.15
3364,T002384,P01188,PR013,7,1334.88
3365,T001879,P00861,PR004,7,789.44
3366,T000892,P00205,PR013,4,727.61
3367,T002375,P01363,PR035,9,3355.14
3368,T002742,P01969,PR042,2,966.83
3369,T001262,P02425,PR002,8,3521.59
3370,T004694,P02141,PR007,3,938.38
3371,T001873,P02556,PR005,7,1932.08
3372,T001875,P01833,PR016,3,338.01
3373,T003956,P02078,PR032,4,1151.95
3374,T000930,P02905,PR015,5,677.69
3375,T000314,P00506,PR047,3,598.23
3376,T002516,P01293,PR034,8,2872.21
3377,T004491,P01549,PR016,9,4257.52
3378,T000244,P01207,,10,1759.05
3379,T000241,P00593,PR009,5,113.93
3380,T003506,P02849,PR022,9,2455.08
3381,T004836,P00667,PR005,2,80.78
3382,T001131,P01337,PR012,6,193.47
3383,T003018,P02991,PR048,2,785.69
3384,T000077,P01375,PR002,4,1830.38
3385,T001221,P01496,PR036,10,3970.2
3386,T004811,P02968,,8,1850.96
3387,T002821,P02894,PR028,5,316.84
3388,T001581,P01881,PR034,10,4770.1
3389,T004994,P00069,,9,893
3390,T000902,P00870,PR025,10,1906.18
3391,T001468,P02022,PR012,9,1576.77
3392,T001788,P01473,PR020,3,1294.43
3393,T000284,P01660,PR016,8,2975.4
3394,T001828,P00922,PR011,9,1233.45
3395,T004438,P00990,,8,3860.47
3396,T003911,P01843,,10,4001.53
3397,T003349,P01902,,2,565.18
3398,T001549,P02254,PR007,9,1491.51
3399,T000912,P02466,,6,1399.01
3400,T002881,P00613,PR009,10,1833.6
3401,T001822,P02575,PR029,1,443.71
3402,T001259,P01913,PR028,5,2366.73
3403,T002997,P02556,PR038,1,281.26
3404,T004700,P00813,PR013,9,668.27
3405,T003465,P02281,PR047,9,3637.58
3406,T001065,P02269,PR047,8,515.16
3407,T004648,P00327,PR012,5,1228.26
3408,T000850,P02331,,2,78.22
3409,T002383,P01811,PR047,6,2528.26
3410,T002587,P02331,PR049,7,1703.07
3411,T002387,P01553,PR003,2,921.82
3412,T002453,P01884,PR049,5,2015.35
3413,T000728,P00628,PR036,6,968.34
3414,T004861,P00471,PR014,10,3447.21
3415,T002768,P02566,PR017,3,628.05
3416,T004461,P02137,PR011,10,1442.34
3417,T001622,P00986,PR011,8,1348.52
3418,T003268,P01584,PR012,6,2124.66
3419,T001943,P01511,PR029,7,725.13
3420,T001123,P02774,PR018,4,162.87
3421,T002685,P02284,PR042,4,1503.01
3422,T004625,P01015,,7,412.72
3423,T000939,P01414,PR023,8,169.06
3424,T000712,P02603,PR038,6,2087.76
3425,T002732,P00866,PR034,6,1061.37
3426,T004492,P00102,PR032,8,2793.82
3427,T004071,P00517,PR012,7,1980.29
3428,T001348,P02492,PR013,6,706.05
3429,T004033,P02679,PR046,2,993.18
3430,T004702,P01981,,6,2055.88
3431,T000703,P01880,PR032,8,1003.31
3432,T004724,P01191,PR038,5,1273.28
3433,T004302,P00961,PR039,2,614.98
3434,T002558,P00182,PR037,5,859.11
3435,T004137,P01817,PR006,3,1243.29
3436,T003966,P01966,PR020,1,21.44
3437,T001097,P02978,PR033,4,309.13
3438,T004886,P00052,PR014,5,1469.84
3439,T002817,P01760,PR010,3,135.06
3440,T004402,P01468,PR004,2,548.59
3441,T004676,P01916,PR010,9,182.21
3442,T000134,P00922,,1,387.08
3443,T001677,P00473,PR004,5,1056.79
3444,T002987,P00276,PR006,7,2027.44
3445,T001668,P00757,PR001,8,555.16
3446,T002953,P00968,PR044,6,1649.03
3447,T004119,P00443,PR035,2,272.95
3448,T000054,P02860,,10,4036.88
3449,T004358,P01004,PR009,3,1051.98
3450,T000162,P01950,,6,669.64
3451,T004688,P01827,PR021,5,2394.42
3452,T000482,P02811,PR036,3,482.75
3453,T001352,P02159,,10,1516.47
3454,T002342,P02015,PR019,2,68.01
3455,T003701,P02495,PR049,1,252.98
3456,T001798,P01537,,5,73.87
3457,T002333,P00574,PR046,5,305.42
3458,T001663,P02204,PR031,10,2542.34
3459,T001780,P00667,PR010,9,1049.97
3460,T001836,P01770,PR042,9,3100.09
3461,T000318,P01714,PR009,9,1582.92
3462,T001552,P02020,PR050,6,1723.58
3463,T001408,P00302,PR039,1,121.87
3464,T000312,P01680,PR044,7,2658.72
3465,T000209,P01521,PR001,10,4914.87
3466,T004117,P01802,,2,119.78
3467,T001731,P02508,PR030,10,1068.24
3468,T000401,P01004,PR026,4,170.5
3469,T004411,P02741,,1,280.9
3470,T003722,P01511,PR032,3,52.71
3471,T003915,P02131,PR035,10,2356.66
3472,T003679,P00543,PR038,8,630.73
3473,T001234,P00346,PR013,4,1973.86
3474,T004532,P02690,PR015,4,1549.17
3475,T001035,P00472,PR038,1,13.58
3476,T003746,P02107,PR024,4,962.77
3477,T001877,P02363,PR004,1,204.49
3478,T002121,P01828,,9,4362.97
3479,T000867,P01662,PR017,3,948.62
3480,T004360,P02512,PR019,3,400.84
3481,T001343,P01425,PR049,6,1405.93
3482,T002489,P00283,,1,226.81
3483,T003514,P02847,PR030,8,1538.88
3484,T003852,P02568,PR037,10,3592.41
3485,T003797,P00999,PR031,4,901.88
3486,T002920,P02189,,3,264.56
3487,T000913,P00312,PR008,10,227.52
3488,T001020,P00618,PR040,2,611.73
3489,T003935,P02117,PR020,5,2114.5
3490,T000580,P02710,PR042,4,905.83
3491,T001608,P02241,PR048,5,1981.03
3492,T004225,P02358,PR034,3,1230.57
3493,T001398,P01553,PR017,10,937.91
3494,T003044,P00655,PR017,7,148.75
3495,T002809,P02268,PR029,6,1696.72
3496,T003947,P01498,PR020,6,838.5
3497,T004073,P00727,PR018,9,1989.24
3498,T000130,P01235,PR014,4,595.17
3499,T000611,P01921,PR048,9,472.44
3500,T000441,P00072,PR004,6,2143.65
3501,T004630,P02083,PR050,10,4151.94
3502,T003097,P01710,,7,1623.32
3503,T001175,P00682,PR045,7,1478.61
3504,T004322,P02087,PR020,5,1471.14
3505,T003957,P02432,PR028,3,545.93
3506,T003524,P01773,PR023,7,1056.49
3507,T003385,P02077,PR040,1,44.44
3508,T003542,P00442,PR010,5,1963.74
3509,T003749,P00629,PR018,2,260.48
3510,T002394,P02916,PR013,7,2264.8
3511,T001498,P01931,PR004,7,3020.06
3512,T004580,P00630,PR020,8,3162
3513,T004806,P02471,,10,2298.4
3514,T000378,P01596,PR017,6,2909.4
3515,T004364,P02054,PR032,4,1811.32
3516,T001322,P01942,PR014,8,1047.6
3517,T002159,P00267,PR038,2,598.23
3518,T001928,P01655,PR012,6,697.54
3519,T004590,P00768,PR042,3,747.66
3520,T003724,P02713,PR030,10,2581.99
3521,T000045,P00658,PR012,1,88.66
3522,T003620,P00256,PR001,7,2832
3523,T003038,P01853,PR020,2,289.88
3524,T003127,P00877,PR018,10,3606.93
3525,T004556,P00747,PR039,5,2135.29
3526,T002924,P01290,,10,4927.21
3527,T002768,P02590,PR030,10,1709.43
3528,T003418,P01526,PR017,10,2438.52
3529,T001946,P01655,PR011,2,289.08
3530,T001782,P00863,PR019,2,395.16
3531,T004494,P02166,PR029,6,1770.54
3532,T001927,P01147,PR018,4,514.42
3533,T004490,P00317,,9,3206.17
3534,T000807,P02570,PR048,9,3867.04
3535,T003532,P02884,PR007,4,1649.24
3536,T004219,P00204,PR029,5,188.17
3537,T004670,P00024,PR003,10,1959.51
3538,T002546,P02792,PR010,7,2407.87
3539,T001359,P01914,PR037,10,2892.71
3540,T002386,P00385,PR047,3,965.47
3541,T002777,P02750,PR026,6,2664.15
3542,T001165,P01638,PR043,5,2306.3
3543,T002016,P01266,PR050,4,70.09
3544,T002392,P02287,PR039,4,1997.34
3545,T002600,P01078,PR018,7,2332.89
3546,T001268,P00980,PR010,10,4669.23
3547,T001601,P01829,PR001,9,3563.29
3548,T000980,P00588,PR047,5,152.09
3549,T004172,P00853,,5,1209.38
3550,T000899,P02982,PR015,5,1667.55
3551,T000968,P02291,PR010,4,403.85
3552,T002399,P01489,PR026,8,2870.27
3553,T004258,P02848,PR041,5,379.63
3554,T001656,P01704,PR048,7,302.94
3555,T004518,P00109,PR031,2,338.78
3556,T001726,P00641,PR039,4,565.29
3557,T004185,P02781,PR013,3,1291.99
3558,T002025,P00687,PR017,8,3042.47
3559,T001797,P02334,PR048,6,1048.49
3560,T003875,P00149,PR047,8,1801.9
3561,T001137,P00471,,8,136.02
3562,T000190,P00164,PR017,4,505.19
3563,T003550,P02192,PR003,9,4483.59
3564,T001444,P02533,PR043,10,1446.77
3565,T003849,P00384,,3,195.15
3566,T002874,P01505,PR046,4,1511.18
3567,T000275,P01881,PR008,2,981.53
3568,T004090,P00088,PR035,10,3727.65
3569,T004495,P01199,PR049,10,2255.55
3570,T003304,P02925,PR005,6,420.34
3571,T002788,P01322,PR033,4,305.69
3572,T000808,P00542,PR028,5,1774.87
3573,T003941,P02577,,5,246.08
3574,T000216,P02338,PR042,10,147.76
3575,T000270,P00056,PR001,5,2070.39
3576,T000765,P01840,PR006,9,1275.61
3577,T000399,P01971,PR049,4,726.75
3578,T002066,P00869,PR039,6,1627.2
3579,T003350,P00254,PR036,9,2983.18
3580,T004894,P00229,PR021,4,1794.35
3581,T002027,P00750,PR031,8,2982.51
3582,T002701,P02666,PR014,9,3163.94
3583,T000261,P01090,PR008,7,2397.95
3584,T004794,P01467,PR014,6,1777.87
3585,T002006,P00746,PR030,3,753.29
3586,T004513,P02537,PR009,3,469.2
3587,T003554,P01284,PR025,5,574.9
3588,T003017,P02782,PR005,7,1958.33
3589,T000906,P00519,PR007,2,139.45
3590,T000940,P02077,PR042,2,672.86
3591,T003219,P02013,PR046,9,3317.26
3592,T001794,P00127,PR040,3,1151.07
3593,T000525,P02968,PR010,6,2802.48
3594,T004256,P02968,PR020,5,1162.12
3595,T004400,P02108,PR041,4,1536.02
3596,T000011,P02079,PR013,3,1287.71
3597,T000350,P02035,,1,41.82
3598,T001323,P02356,PR025,9,4223.69
3599,T001939,P00111,,8,534.58
3600,T003780,P02481,,1,412.05
3601,T000393,P00870,,10,2850.21
3602,T004615,P01656,PR046,2,155.94
3603,T004386,P01940,PR016,4,339.6
3604,T000655,P01030,,1,485.49
3605,T002999,P01078,PR029,1,63.78
3606,T003410,P02695,PR036,8,2277.18
3607,T004275,P01326,PR036,3,132.01
3608,T003766,P01419,PR049,6,282.65
3609,T000236,P00395,PR043,4,1207.12
3610,T000049,P00942,PR005,9,473.87
3611,T003287,P00873,PR046,7,2248.89
3612,T004228,P00613,PR039,6,1065.3
3613,T002064,P00109,PR049,5,2019.08
3614,T002042,P02576,PR016,4,753.36
3615,T002048,P01362,PR016,5,1198.29
3616,T001462,P01647,PR009,8,2222.56
3617,T002304,P02576,PR017,5,902.26
3618,T001969,P01162,,10,4756.95
3619,T000071,P00046,PR029,10,896.16
3620,T001919,P01765,PR041,5,1122.56
3621,T001601,P00523,PR026,1,208.6
3622,T002820,P01175,PR046,8,1214.61
3623,T004296,P00044,,8,3159.81
3624,T001876,P01752,PR036,10,2478.81
3625,T000611,P00874,PR014,2,459.25
3626,T004747,P01844,,7,1968.32
3627,T003156,P00698,,6,759.74
3628,T004078,P01957,PR036,6,1527.49
3629,T004766,P02574,PR001,4,187.14
3630,T000812,P02313,PR046,5,1201.1
3631,T003097,P02008,PR028,7,1960.03
3632,T003481,P00766,PR020,7,3387.11
3633,T003467,P01666,PR005,9,1596.06
3634,T002355,P02611,PR009,2,603.57
3635,T000131,P02444,PR045,5,2080.39
3636,T003127,P01922,PR031,2,650.2
3637,T001031,P02261,,4,1040.13
3638,T002544,P00317,PR024,1,231.68
3639,T001693,P01753,PR045,8,151.61
3640,T003164,P00230,PR027,3,1368.13
3641,T001780,P02318,PR026,5,1256.68
3642,T002214,P00459,PR029,8,1074.06
3643,T003518,P01938,PR043,9,930.8
3644,T001477,P02192,PR019,4,1630.92
3645,T002917,P01890,PR026,10,1593.66
3646,T000233,P00676,PR034,5,1483.37
3647,T002634,P02196,,6,807.62
3648,T002139,P02257,PR029,10,2930.95
3649,T004541,P00694,PR039,8,2711.15
3650,T004119,P00841,PR022,1,151.54
3651,T004009,P00317,PR041,4,1505.21
3652,T003210,P02164,PR008,10,624.36
3653,T002226,P00708,PR021,6,749.98
3654,T002272,P01807,PR027,9,2479.81
3655,T003246,P00708,PR038,5,2377.01
3656,T000639,P01451,,3,1492.1
3657,T001793,P00904,PR005,2,847.81
3658,T003778,P02650,,6,892.26
3659,T000509,P01966,PR004,2,424.82
3660,T002629,P02901,PR003,4,629.06
3661,T002580,P00638,PR046,7,3329.94
3662,T003900,P01725,,5,949.68
3663,T004687,P02430,PR040,2,558.14
3664,T004172,P02787,PR013,9,3004.81
3665,T000710,P00732,PR015,7,3220.6
3666,T001435,P02412,,1,497.27
3667,T002050,P01469,PR018,8,3188.15
3668,T004000,P02111,PR020,10,4094.21
3669,T004715,P00576,PR019,10,1134.55
3670,T002858,P00305,PR032,5,1726.54
3671,T000949,P01298,PR010,8,3920.54
3672,T004975,P01251,PR038,10,1260.13
3673,T001965,P00370,PR044,10,343.16
3674,T002147,P02690,PR045,4,575.46
3675,T003395,P02471,PR001,5,1732.8
3676,T001128,P02747,PR025,5,367.91
3677,T004016,P01204,PR001,6,1854.43
3678,T004621,P02755,,8,1256.4
3679,T002499,P01776,PR010,8,1155.18
3680,T002877,P00175,PR005,2,418.25
3681,T003259,P01880,PR023,2,769.55
3682,T002622,P01875,,5,1558.26
3683,T001395,P01769,PR046,4,642.61
3684,T002887,P00478,PR036,2,285.83
3685,T002134,P00630,PR003,3,452.85
3686,T001032,P00200,,2,756.05
3687,T002511,P00675,PR018,2,418.45
3688,T001557,P01317,PR026,8,3794.3
3689,T001424,P01957,,9,2620.76
3690,T001886,P00356,PR028,10,307.53
3691,T002870,P02004,PR020,4,1835.95
3692,T004026,P01919,PR004,1,200.53
3693,T000145,P00762,PR035,9,3421.97
3694,T004863,P00272,PR012,10,2119.65
3695,T003822,P02990,PR039,3,461.04
3696,T004121,P02558,PR039,1,487.82
3697,T002181,P00843,PR030,4,435.83
3698,T000018,P02152,PR007,8,167.7
3699,T004285,P01072,,3,863.64
3700,T002160,P01903,PR038,5,2109.5
3701,T001944,P01935,PR005,7,2356.91
3702,T004900,P01452,,3,1185.25
3703,T000441,P00832,PR003,1,441.91
3704,T001061,P02013,PR025,6,2940.01
3705,T003594,P02710,,3,334.29
3706,T003718,P02592,PR020,4,297.32
3707,T003576,P00357,PR037,2,577.31
3708,T000606,P01232,PR029,7,2305.62
3709,T002600,P02556,PR040,10,3019.7
3710,T000156,P01012,PR034,4,1007.68
3711,T004876,P01194,PR047,9,1895.11
3712,T002116,P00018,PR048,4,1370.01
3713,T001129,P01528,PR046,9,586.88
3714,T003392,P02670,PR011,2,672.7
3715,T000949,P00850,,8,3765.9
3716,T003467,P02878,PR020,3,864.9
3717,T000054,P01037,PR021,3,1066.8
3718,T002795,P00578,PR029,2,163.77
3719,T004889,P02507,PR037,10,807.58
3720,T004650,P02918,PR018,10,3891.98
3721,T000528,P00218,PR023,10,2654.78
3722,T000132,P02755,PR048,10,4790.28
3723,T003866,P02742,PR047,8,320.63
3724,T004956,P01509,PR009,1,158.17
3725,T001033,P01324,PR020,5,677.83
3726,T004378,P02813,PR012,6,1742.31
3727,T004522,P02241,PR014,2,255.47
3728,T000133,P01727,PR032,6,2288.77
3729,T002206,P00933,PR010,1,57.96
3730,T004950,P00812,PR044,5,1398.48
3731,T004722,P02635,PR008,4,1226.01
3732,T003585,P02305,PR033,10,2347.08
3733,T003456,P01205,PR009,5,1497.12
3734,T003756,P02696,PR046,10,839.42
3735,T002235,P00091,PR004,6,128.84
3736,T001629,P01237,PR030,7,2888.76
3737,T002935,P01137,PR004,10,3143.04
3738,T000419,P01504,PR005,7,1099.81
3739,T002525,P01701,PR011,8,819.35
3740,T000185,P02144,PR006,9,3653.48
3741,T004974,P00750,,2,907
3742,T000633,P00044,PR037,2,214.57
3743,T003565,P02625,PR016,1,359.6
3744,T001015,P02830,,3,86.9
3745,T003525,P02346,PR014,6,2141.95
3746,T003905,P01737,PR006,3,1250.87
3747,T001193,P02377,PR048,10,4874.82
3748,T003650,P00675,PR036,10,4427.58
3749,T004832,P00245,PR009,8,2074.81
3750,T004359,P00222,PR006,10,4483.49
3751,T002954,P00731,PR048,2,93.23
3752,T002581,P00896,PR001,8,2726.64
3753,T002515,P00830,PR039,4,1729.87
3754,T003198,P00856,PR032,1,444.28
3755,T003192,P00849,PR022,10,1861.11
3756,T004741,P00764,PR036,3,396.16
3757,T004153,P02890,PR024,2,975.45
3758,T002467,P01043,PR048,8,1029.51
3759,T004917,P01812,,7,2022.87
3760,T000301,P00751,PR048,7,1063.34
3761,T003048,P01596,,5,1032.73
3762,T002482,P02154,,2,675.4
3763,T001174,P00699,PR005,2,634.93
3764,T001515,P02112,,5,1199.16
3765,T002147,P02077,PR034,4,1189.71
3766,T000237,P02618,PR040,4,1741.6
3767,T000829,P00742,PR032,5,1163.72
3768,T001149,P01527,PR048,9,1379.15
3769,T003487,P02456,,2,282.25
3770,T002828,P01366,PR005,1,248.23
3771,T002267,P00968,PR045,1,434.93
3772,T004430,P01537,PR006,4,1182.22
3773,T000135,P02225,,6,1384.4
3774,T002418,P02964,PR019,2,387.23
3775,T001525,P00929,PR033,2,253.67
3776,T000326,P02720,PR029,4,1076.46
3777,T002870,P01090,PR025,2,71.66
3778,T000148,P00490,PR049,3,96.99
3779,T001387,P02502,PR010,9,1436.43
3780,T002536,P02826,,7,930.44
3781,T003936,P00081,PR044,5,1056.61
3782,T000162,P00247,PR023,8,3508.5
3783,T003669,P01507,PR050,4,204
3784,T004834,P01821,,10,3829.21
3785,T001817,P00282,PR022,1,134.11
3786,T000293,P01404,PR022,10,542.6
3787,T003492,P01320,PR046,1,60.77
3788,T002229,P02116,PR025,3,1428.99
3789,T001075,P01568,PR049,5,1321.76
3790,T000253,P01017,PR010,10,2233.3
3791,T000290,P00597,PR026,6,1016.01
3792,T003224,P01687,PR033,10,2124.59
3793,T000764,P02578,PR012,2,140.88
3794,T003872,P01356,PR022,1,326.45
3795,T002365,P01310,PR008,7,2397.32
3796,T000042,P02620,PR011,3,434.77
3797,T003023,P01940,PR032,3,1180.15
3798,T001332,P00357,PR046,1,433.1
3799,T003707,P02484,PR038,1,10.84
3800,T003128,P00014,PR015,10,3648
3801,T000929,P01426,PR024,4,769.79
3802,T004375,P02137,PR042,10,1889.49
3803,T002997,P01214,PR007,2,210.92
3804,T002750,P00086,PR042,6,2742.91
3805,T000981,P02456,,1,269.95
3806,T004634,P01011,PR040,5,821.24
3807,T000544,P00853,PR006,4,384.6
3808,T001314,P02317,PR024,10,1407.7
3809,T000371,P00106,,9,3014.23
3810,T003859,P01210,PR002,1,204.82
3811,T002791,P00121,PR024,5,1323.15
3812,T001884,P02895,PR030,7,2795.81
3813,T002194,P02321,PR011,8,1345.23
3814,T001186,P00827,PR040,3,1230.78
3815,T000586,P00065,PR014,4,801.69
3816,T001653,P01347,PR032,7,1486.73
3817,T001437,P01912,,7,1888.99
3818,T004102,P00773,PR028,1,345.32
3819,T000903,P01207,PR042,5,306.28
3820,T002816,P02263,PR015,5,113.21
3821,T000016,P01662,PR046,5,54.33
3822,T002550,P01297,PR016,5,618.29
3823,T000635,P01430,PR021,10,4462.18
3824,T001212,P00485,PR029,5,1942.63
3825,T001450,P01326,PR046,10,4120.97
3826,T003402,P00807,PR010,10,1936.21
3827,T002638,P00990,,2,584.38
3828,T003061,P02658,,7,2918.34
3829,T003143,P01497,,4,1469.79
3830,T002214,P00168,PR020,8,1362.33
3831,T004079,P02964,,5,687.18
3832,T002089,P02281,PR016,1,59.54
3833,T003244,P00379,PR019,8,3433.76
3834,T000485,P01092,PR045,6,2686.25
3835,T000560,P02401,,5,557.55
3836,T003642,P01192,PR042,4,1765.65
3837,T003043,P01898,PR026,1,162.4
3838,T002108,P02074,PR038,9,3593.27
3839,T002988,P00922,PR027,5,2350.7
3840,T004408,P00753,PR031,8,2463.21
3841,T004588,P00810,PR043,5,373.83
3842,T003805,P00664,PR015,2,781.96
3843,T000130,P01606,PR021,10,2791.33
3844,T003639,P01181,PR032,4,1606.37
3845,T001840,P01037,PR045,3,217.34
3846,T001792,P01218,PR027,2,689.36
3847,T003970,P02139,PR016,5,583.8
3848,T000112,P00093,,7,518.45
3849,T001544,P01795,,4,1341.84
3850,T000666,P00506,,8,2068.54
3851,T002250,P00724,PR017,6,1320.59
3852,T000587,P01491,PR044,5,1966.71
3853,T001502,P00348,PR032,9,1440.47
3854,T001456,P01596,PR022,9,3626.93
3855,T001790,P00713,PR047,10,2841.78
3856,T003538,P02539,PR016,6,1786.78
3857,T002178,P00039,PR036,8,292.61
3858,T002800,P01798,PR021,4,1371.19
3859,T004373,P01341,PR035,9,3324.69
3860,T001784,P01243,PR041,6,1176.73
3861,T003660,P00605,PR006,2,27.96
3862,T001928,P01098,PR023,10,4555.79
3863,T002336,P01833,PR003,10,975.94
3864,T001398,P00159,PR016,9,2521.22
3865,T003973,P01209,PR030,5,286.39
3866,T003712,P00891,PR001,8,2395.3
3867,T003963,P00061,PR009,10,2289.51
3868,T000206,P00151,PR029,5,1198.87
3869,T002455,P00058,PR025,8,2760.5
3870,T002265,P02722,PR007,9,3701.75
3871,T001354,P02535,PR001,5,475.24
3872,T000331,P02721,PR009,6,2158.57
3873,T004023,P00976,PR029,3,1249.86
3874,T000955,P02165,PR003,6,2070.25
3875,T002668,P00327,,10,1721.74
3876,T004372,P01301,PR050,10,1911.64
3877,T002055,P00547,PR003,6,2115.53
3878,T000819,P02023,PR021,2,628.55
3879,T001944,P02924,PR009,8,3918.21
3880,T004697,P02483,,3,121.24
3881,T002762,P01065,,2,329.88
3882,T002502,P01487,PR031,1,308.44
3883,T004564,P00775,PR020,7,3447.19
3884,T003416,P02861,PR010,10,2560.34
3885,T000526,P00209,,8,2585.62
3886,T000314,P02414,PR034,1,402.85
3887,T001547,P00047,PR026,10,4031.99
3888,T000586,P00888,PR042,4,526.86
3889,T004357,P02095,PR040,2,425.81
3890,T002677,P01021,PR038,6,2407.39
3891,T004497,P01707,PR019,1,392.65
3892,T001389,P02940,PR037,9,4367
3893,T000350,P00342,PR025,3,441.4
3894,T002637,P02848,PR035,1,484.94
3895,T002372,P01945,PR020,5,1123.74
3896,T000654,P00449,,5,1700.68
3897,T004660,P00589,PR034,3,1477.61
3898,T003508,P00330,PR046,6,1024.8
3899,T003412,P02432,,1,153.05
3900,T002142,P01203,PR016,10,4669.09
3901,T001509,P01119,PR034,6,2120.74
3902,T001885,P02003,PR033,10,1949.64
3903,T002876,P00127,PR031,8,2981.41
3904,T004286,P00061,PR001,5,515.91
3905,T002327,P02170,PR024,10,4470.89
3906,T004518,P01476,PR001,1,364.72
3907,T001281,P01777,PR050,2,107.23
3908,T001264,P01399,PR016,5,2246.85
3909,T004027,P00143,PR028,7,1221.95
3910,T001641,P00728,,4,1543.97
3911,T003805,P00194,PR017,10,1555.94
3912,T003806,P02229,PR009,4,830.35
3913,T001919,P00615,,1,356.42
3914,T004288,P00246,,5,268.93
3915,T004980,P00776,PR016,2,221.81
3916,T000177,P00884,PR024,4,500.61
3917,T004769,P01875,PR026,9,1259.12
3918,T002619,P01816,PR027,4,481.05
3919,T000942,P01722,,9,1287.19
3920,T000744,P01168,PR026,10,821.56
3921,T000825,P01908,PR023,2,748.17
3922,T001460,P01881,PR045,10,1590.4
3923,T002106,P00051,PR021,7,1955.94
3924,T004886,P00485,PR006,8,1724.16
3925,T002557,P02250,PR008,6,2626.26
3926,T004517,P00987,PR041,5,1985.18
3927,T001683,P00957,PR013,2,696.57
3928,T000943,P01033,PR040,4,890.19
3929,T004332,P01532,PR009,9,2328.89
3930,T002921,P01729,PR007,8,3116.85
3931,T000962,P00119,,6,2572.8
3932,T002825,P02789,,7,2814.25
3933,T001738,P01028,PR013,6,1636.38
3934,T004267,P00880,PR049,7,2307.44
3935,T001801,P02340,PR012,10,2251.7
3936,T003869,P01312,PR025,8,3978.16
3937,T004176,P00437,PR033,10,2200.61
3938,T004393,P02414,PR048,4,546.74
3939,T001759,P00808,PR025,6,571.16
3940,T001301,P00360,PR031,10,3227.19
3941,T004446,P01015,PR007,6,2550.22
3942,T000097,P02101,PR029,4,1705.08
3943,T003571,P02532,PR002,7,2673.22
3944,T001338,P01627,PR015,2,859.64
3945,T004298,P01848,PR006,7,1306.32
3946,T000500,P00670,PR029,5,439.06
3947,T004246,P01424,,9,2862.15
3948,T003759,P01466,,1,318.82
3949,T000429,P00828,PR004,2,480.86
3950,T002647,P02411,PR017,8,2339.29
3951,T002687,P02890,PR042,1,118.41
3952,T004364,P00254,PR003,6,1578.68
3953,T000126,P02460,PR006,4,1222.31
3954,T003446,P00197,,1,352.42
3955,T003833,P01507,PR044,4,506.48
3956,T000652,P00997,PR041,8,3490.37
3957,T002133,P00707,PR022,2,613.28
3958,T003898,P01164,PR024,6,1451
3959,T004491,P01186,PR025,1,91.09
3960,T002081,P02975,,9,220.57
3961,T003901,P02662,PR044,8,3968.03
3962,T004801,P00635,PR008,1,25.02
3963,T001456,P01052,PR035,4,605.37
3964,T004004,P00339,,3,738.47
3965,T000795,P00635,PR021,2,240.02
3966,T003930,P02969,PR042,2,171.55
3967,T004237,P02648,PR030,2,67.18
3968,T003247,P00214,PR041,5,1575.63
3969,T002120,P02010,PR024,4,1100.95
3970,T002535,P01086,PR049,9,1589.7
3971,T000523,P02215,PR012,1,144.94
3972,T004718,P01410,PR041,6,1624.8
3973,T002598,P02364,PR029,1,280.18
3974,T002834,P01721,PR029,5,220.41
3975,T002567,P00260,PR035,9,3614.09
3976,T004735,P02991,,3,1028.98
3977,T001601,P02906,PR028,2,715.47
3978,T002096,P01481,PR011,6,2517.57
3979,T001765,P02461,PR027,2,279.06
3980,T004160,P00748,PR042,7,866.21
3981,T003153,P02323,,7,1270.85
3982,T001682,P00676,PR010,3,1344.77
3983,T000056,P01547,,1,134.92
3984,T001835,P02098,PR046,4,1071.29
3985,T002838,P01705,PR015,2,200.83
3986,T004919,P00800,PR030,4,193.87
3987,T001822,P01738,PR012,6,741.87
3988,T004173,P02118,PR010,9,2636.82
3989,T004238,P00117,,7,517.79
3990,T001092,P01273,PR016,5,1171.8
3991,T002941,P00007,,4,1581.33
3992,T001275,P01380,PR037,9,4407.21
3993,T000236,P01753,PR033,2,509.55
3994,T001122,P00349,PR046,8,833.63
3995,T000771,P02433,PR029,9,2691.6
3996,T002081,P00206,PR025,10,2869.03
3997,T004378,P02070,PR021,6,2182.01
3998,T000461,P02293,PR017,1,312.39
3999,T002244,P01958,,2,329.94
4000,T002722,P02541,,4,1063.28
4001,T001302,P01427,PR010,8,3547.26
4002,T002326,P01367,PR041,5,2392.25
4003,T004635,P02927,PR050,8,1330.27
4004,T000603,P02977,PR019,8,2007.34
4005,T000915,P01241,PR018,5,339.45
4006,T001321,P00732,PR004,2,77.92
4007,T003819,P00498,,5,1986.13
4008,T002817,P00322,PR013,9,2297.54
4009,T003063,P00664,PR022,8,2617.21
4010,T001155,P01433,PR045,6,2757.71
4011,T001662,P01128,PR027,3,604.03
4012,T003260,P01187,PR036,2,135.36
